,Year,Time from Start to Finish (seconds),Q1,Q2,Q2_OTHER_TEXT,Q9_Part_1,Q9_Part_2,Q9_Part_3,Q9_Part_4,Q9_Part_5,Q9_Part_6,Q9_Part_7,Q9_Part_8,Q9_OTHER_TEXT,Q10,Q11
16555,2019,60,25-29,Male,-1,,,,,,,,,-1,,
16556,2019,995,30-34,Male,-1,,,,,,,None of these activities are an important part of my role at work,,-1,"40,000-49,999",$100-$999
16557,2019,437,35-39,Male,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,,
16558,2019,1273,22-24,Female,-1,,,,,,,,,-1,,
16559,2019,700,30-34,Male,-1,,,,,,,,,-1,"1,000-1,999",$100-$999
16560,2019,129,40-44,Male,-1,,,,,,,,,-1,,
16561,2019,200,18-21,Male,-1,,,,,,,,,-1,,
16562,2019,7431,25-29,Male,-1,,,,,,,,,-1,"30,000-39,999",$0 (USD)
16563,2019,197,22-24,Male,-1,,,,,,,,,-1,,
16564,2019,108,22-24,Male,-1,,,,,,,,,-1,"5,000-7,499",
16565,2019,659,25-29,Male,-1,,,,,,,,,-1,,
16566,2019,137,25-29,Male,-1,,,,,,,,,-1,,
16567,2019,227,40-44,Male,-1,,,,,,,,,-1,,
16568,2019,142,18-21,Female,-1,,,,,,,,,-1,,
16569,2019,288,22-24,Male,-1,,,,,,,,,-1,,
16570,2019,505,22-24,Male,-1,,,,,,,None of these activities are an important part of my role at work,,-1,"5,000-7,499","$10,000-$99,999"
16571,2019,347,22-24,Female,-1,,,,,,,,,-1,,
16572,2019,5543,25-29,Male,-1,,,,,,,,,-1,,
16573,2019,686,40-44,Male,-1,,,Build prototypes to explore applying machine learning to new areas,,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,$0-999,$100-$999
16574,2019,62296,30-34,Male,-1,,,,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,"15,000-19,999","$1000-$9,999"
16575,2019,424,22-24,Male,-1,,,,,,,,,-1,,
16576,2019,187,25-29,Male,-1,,,,,,,,,-1,,
16577,2019,408,40-44,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,"200,000-249,999","> $100,000 ($USD)"
16578,2019,2751,35-39,Male,-1,,,,,,,,,-1,"60,000-69,999",$1-$99
16579,2019,58,25-29,Male,-1,,,,,,,,,-1,,
16580,2019,296,18-21,Female,-1,,,,,,,,,-1,,
16581,2019,40,22-24,Male,-1,,,,,,,,,-1,,
16582,2019,609,22-24,Female,-1,,,,,,,,,-1,,
16583,2019,366,25-29,Male,-1,,,,,,,,,-1,,
16584,2019,370,18-21,Female,-1,,,,,,,,,-1,,
16585,2019,394,25-29,Male,-1,,,,,,,,,-1,,
16586,2019,1116,25-29,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,"20,000-24,999",$100-$999
16587,2019,338,30-34,Male,-1,,,,,,,,,-1,"70,000-79,999",$0 (USD)
16588,2019,427,22-24,Female,-1,,,,,,,,,-1,$0-999,$0 (USD)
16589,2019,1226,25-29,Male,-1,,,,,,,None of these activities are an important part of my role at work,,-1,$0-999,$0 (USD)
16590,2019,418277,45-49,Male,-1,,,,,,,,,-1,,
16591,2019,47183,40-44,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,"25,000-29,999",
16592,2019,286,18-21,Male,-1,,,,,,,,,-1,,
16593,2019,117,22-24,Female,-1,,,,,,,,,-1,,
16594,2019,204,25-29,Female,-1,,,,,,,,,-1,"25,000-29,999",$0 (USD)
16595,2019,302,18-21,Male,-1,,,,,,,,,-1,,
16596,2019,134,25-29,Male,-1,,,,,,,,,-1,,
16597,2019,139,50-54,Male,-1,,,,,,,,,-1,,
16598,2019,181,45-49,Male,-1,,,,,,,,Other,-1,"100,000-124,999",
16599,2019,134,40-44,Male,-1,,,,,,,,,-1,,
16600,2019,240,30-34,Female,-1,,,,,,,,,-1,,
16601,2019,450,30-34,Female,-1,,,,,,,,,-1,,
16602,2019,1183,30-34,Male,-1,Analyze and understand data to influence product or business decisions,,,,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,$0-999,$1-$99
16603,2019,18276,25-29,Male,-1,,,,,,,,,-1,,
16604,2019,33746,22-24,Male,-1,,,,,,,,,-1,,
16605,2019,365,25-29,Male,-1,,,,,,,,,-1,,
16606,2019,235394,22-24,Male,-1,,,,,,,,,-1,"1,000-1,999",$1-$99
16607,2019,330,18-21,Male,-1,,,,,,,,,-1,,
16608,2019,142,35-39,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,,
16609,2019,380,22-24,Male,-1,,,,,,,,,-1,"3,000-3,999","$1000-$9,999"
16610,2019,169,30-34,Male,-1,,,,,,,,,-1,,
16611,2019,346,45-49,Male,-1,,,,,,,,,-1,"2,000-2,999",
16612,2019,178,40-44,Male,-1,,,,,,,,,-1,,
16613,2019,124,45-49,Male,-1,,,,,,,,,-1,,
16614,2019,146,22-24,Male,-1,,,,,,,,,-1,,
16615,2019,344,35-39,Male,-1,,,,,,,,,-1,,
16616,2019,448,18-21,Male,-1,,,,,,,,,-1,,
16617,2019,705,25-29,Male,-1,,,,,,,,,-1,"40,000-49,999","$10,000-$99,999"
16618,2019,600,25-29,Female,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,"15,000-19,999","> $100,000 ($USD)"
16619,2019,59,18-21,Male,-1,,,,,,,,,-1,,
16620,2019,519432,22-24,Male,-1,,,,,,,,,-1,,
16621,2019,123,50-54,Male,-1,,,,,,,,,-1,,
16622,2019,318,30-34,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,,
16623,2019,212,18-21,Male,-1,,,,,,,,,-1,,
16624,2019,213,18-21,Male,-1,,,,,,,,,-1,,
16625,2019,379,22-24,Male,-1,,,,,,,,,-1,,
16626,2019,231,35-39,Male,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,"10,000-14,999",$1-$99
16627,2019,482,40-44,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,Build and/or run a machine learning service that operationally improves my product or workflows,,Do research that advances the state of the art of machine learning,,,-1,"100,000-124,999","$1000-$9,999"
16628,2019,1023,25-29,Male,-1,Analyze and understand data to influence product or business decisions,,,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,"10,000-14,999","$1000-$9,999"
16629,2019,1023,25-29,Female,-1,,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,"2,000-2,999",$0 (USD)
16630,2019,229,25-29,Male,-1,,,,,Experimentation and iteration to improve existing ML models,,,,-1,"1,000-1,999","$1000-$9,999"
16631,2019,821,22-24,Male,-1,,,,,,,,,-1,,
16632,2019,56694,35-39,Male,-1,,,,,,,,,-1,,
16633,2019,800,30-34,Male,-1,,,,,,,,,-1,,
16634,2019,90,18-21,Female,-1,,,,,,,,,-1,,
16635,2019,194,30-34,Male,-1,,,,,,,,,-1,"20,000-24,999",
16636,2019,233,55-59,Male,-1,,,,,,,,,-1,,
16637,2019,250,35-39,Male,-1,,,,,,,,,-1,,
16638,2019,35,25-29,Male,-1,,,,,,,,,-1,,
16639,2019,690,35-39,Male,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,"90,000-99,999","$1000-$9,999"
16640,2019,165,18-21,Female,-1,,,,,,,,,-1,,
16641,2019,655,40-44,Male,-1,,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,"7,500-9,999","$1000-$9,999"
16642,2019,1127,18-21,Male,-1,,,,,,,,,-1,,
16643,2019,660,25-29,Female,-1,,,,,,,,,-1,,
16644,2019,822,25-29,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,"7,500-9,999","$1000-$9,999"
16645,2019,555,18-21,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,Do research that advances the state of the art of machine learning,,,-1,"15,000-19,999","$1000-$9,999"
16646,2019,513,30-34,Male,-1,,,,,,,None of these activities are an important part of my role at work,,-1,"15,000-19,999",$0 (USD)
16647,2019,58602,18-21,Male,-1,,,,,,,,,-1,,
16648,2019,128,35-39,Male,-1,,,,,,,,,-1,,
16649,2019,499,35-39,Male,-1,,,,,,,None of these activities are an important part of my role at work,,-1,"40,000-49,999",$100-$999
16650,2019,985,25-29,Female,-1,,,,,,,,,-1,,
16651,2019,547,25-29,Male,-1,,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,"50,000-59,999","$1000-$9,999"
16652,2019,76,30-34,Female,-1,,,,,,,,,-1,,
16653,2019,9134,18-21,Male,-1,,,,,,,,,-1,,
16654,2019,41,22-24,Male,-1,,,,,,,,,-1,,
16655,2019,577250,30-34,Female,-1,,,,,,,,,-1,$0-999,$0 (USD)
16656,2019,121,18-21,Male,-1,,,,,,,,,-1,,
16657,2019,102,30-34,Male,-1,,,,,,,,,-1,,
16658,2019,388,25-29,Male,-1,,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,"3,000-3,999",$1-$99
16659,2019,83,35-39,Female,-1,,,,,,,,,-1,,
16660,2019,185,50-54,Male,-1,,,,,,,,,-1,,
16661,2019,1560,25-29,Female,-1,,,,,,,,,-1,,
16662,2019,521,18-21,Female,-1,,,,,,,,,-1,,
16663,2019,520029,22-24,Male,-1,,,,,,,,,-1,,
16664,2019,1800,30-34,Male,-1,,,,,,,,,-1,,
16665,2019,36,25-29,Prefer not to say,-1,,,,,,,,,-1,,
16666,2019,77,18-21,Male,-1,,,,,,,,,-1,,
16667,2019,507,22-24,Female,-1,,,,,,,None of these activities are an important part of my role at work,,-1,"5,000-7,499",$0 (USD)
16668,2019,448392,22-24,Male,-1,,,,,,,,,-1,$0-999,"$1000-$9,999"
16669,2019,125,45-49,Male,-1,,,,,,,,,-1,"100,000-124,999",
16670,2019,58,40-44,Male,-1,,,,,,,,,-1,,
16671,2019,190,22-24,Male,-1,,,,,,,,,-1,,
16672,2019,205,18-21,Male,-1,,,,,,,,,-1,,
16673,2019,597,30-34,Male,-1,,,,,,,,,-1,"10,000-14,999",$0 (USD)
16674,2019,215,25-29,Male,-1,,,,,,,,,-1,,
16675,2019,133,18-21,Male,-1,,,,,,,,,-1,,
16676,2019,3150,35-39,Female,-1,Analyze and understand data to influence product or business decisions,,,,,,,Other,126,"40,000-49,999",$0 (USD)
16677,2019,140,22-24,Male,-1,Analyze and understand data to influence product or business decisions,,,,,Do research that advances the state of the art of machine learning,,,-1,"1,000-1,999",$1-$99
16678,2019,63,22-24,Male,-1,,,,,,,,,-1,,
16679,2019,1048,30-34,Male,-1,Analyze and understand data to influence product or business decisions,,,,,,,,-1,"15,000-19,999","$10,000-$99,999"
16680,2019,223,35-39,Male,-1,,,,,,,,,-1,,
16681,2019,963,40-44,Male,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,,,,,,-1,"30,000-39,999",$100-$999
16682,2019,513,40-44,Male,-1,,,,,,,,,-1,"60,000-69,999",$0 (USD)
16683,2019,2806,30-34,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,,,,,-1,"80,000-89,999",$0 (USD)
16684,2019,419,25-29,Male,-1,Analyze and understand data to influence product or business decisions,,,,,,,,-1,,
16685,2019,84,25-29,Male,-1,,,,,,,,,-1,,
16686,2019,1045,22-24,Male,-1,,,,,,,,,-1,,
16687,2019,715,25-29,Male,-1,,,,,,,,,-1,,
16688,2019,460,40-44,Male,-1,,,,,,,,,-1,"20,000-24,999",$0 (USD)
16689,2019,338,25-29,Male,-1,,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",,,,,,,-1,$0-999,$1-$99
16690,2019,175,45-49,Male,-1,,,,,,,,,-1,,
16691,2019,529,22-24,Male,-1,,,,,,,,,-1,"1,000-1,999",$0 (USD)
16692,2019,990,22-24,Female,-1,,,,,,,,,-1,,
16693,2019,19409,25-29,Female,-1,Analyze and understand data to influence product or business decisions,,,,,,,,-1,"10,000-14,999","$10,000-$99,999"
16694,2019,65,25-29,Male,-1,,,,,,,,,-1,,
16695,2019,543,25-29,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,Experimentation and iteration to improve existing ML models,,,,-1,"30,000-39,999",$0 (USD)
16696,2019,270,18-21,Male,-1,,,,,,,,,-1,,
16697,2019,175,22-24,Male,-1,,,,,,,,,-1,,
16698,2019,416,25-29,Male,-1,,,,,,,,,-1,"1,000-1,999",$0 (USD)
16699,2019,550,22-24,Male,-1,Analyze and understand data to influence product or business decisions,,,,,,,,-1,"7,500-9,999","$1000-$9,999"
16700,2019,292,25-29,Male,-1,Analyze and understand data to influence product or business decisions,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,"60,000-69,999",$0 (USD)
16701,2019,49833,40-44,Female,-1,,,,,,,,,-1,,
16702,2019,389,22-24,Male,-1,,,,,,,,,-1,,
16703,2019,315,25-29,Male,-1,,,,,,,,,-1,,
16704,2019,176,22-24,Female,-1,,,,,,,,,-1,,
16705,2019,1147,35-39,Male,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,"100,000-124,999",$100-$999
16706,2019,188,22-24,Male,-1,,,,,,,,,-1,,
16707,2019,789,25-29,Female,-1,Analyze and understand data to influence product or business decisions,,Build prototypes to explore applying machine learning to new areas,Build and/or run a machine learning service that operationally improves my product or workflows,Experimentation and iteration to improve existing ML models,,,,-1,$0-999,$0 (USD)
16708,2019,335,22-24,Male,-1,,"Build and/or run the data infrastructure that my business uses for storing, analyzing, and operationalizing data",Build prototypes to explore applying machine learning to new areas,,Experimentation and iteration to improve existing ML models,Do research that advances the state of the art of machine learning,,,-1,"5,000-7,499",$0 (USD)
